Stock Code,Warehouse,CREATEDATE,BATCH,Qty
8563310004                         ,62,3/6/2026,199900014482,52
8563310004                         ,62,3/6/2026,199900014496,52
8563310004                         ,62,3/6/2026,199900014485,52
8563310004                         ,62,11/6/2026,199900014542,52
8563310004                         ,62,3/6/2026,199900014495,52
8563310004                         ,62,11/6/2026,199900014540,52
8563310004                         ,62,3/6/2026,199900014492,52
8563310004                         ,62,11/6/2026,199900014539,52
8563310004                         ,62,11/6/2026,199900014537,52
8563310004                         ,62,3/6/2026,199900014493,52
8563310004                         ,62,3/6/2026,199900014480,52
8563310004                         ,62,9/6/2026,199900014536,52
8563310004                         ,62,3/6/2026,199900014479,52
8563310004                         ,62,3/6/2026,199900014494,52
8563310004                         ,62,3/6/2026,199900014484,52
8563320004                         ,60,30/5/2026,199900014342,52
8563320004                         ,60,30/5/2026,199900014343,52
8563320004                         ,60,29/5/2026,199900014305,52
8563320004                         ,60,30/5/2026,199900014341,52
8563320004                         ,60,29/5/2026,199900014307,52
8563320004                         ,60,11/5/2026,199900012989,52
8563320004                         ,60,1/6/2026,199900014424,52
8563320004                         ,62,1/6/2026,199900014440,52
8563320004                         ,62,3/6/2026,199900014500,52
8563320004                         ,62,1/6/2026,199900014429,52
8563320004                         ,62,3/6/2026,199900014498,52
8563320004                         ,62,1/6/2026,199900014434,52
8563320004                         ,62,1/6/2026,199900014435,52
8563320004                         ,62,3/6/2026,199900014505,52
8563320004                         ,62,1/6/2026,199900014426,52
8563320004                         ,62,3/6/2026,199900014503,52
8563320004                         ,62,1/6/2026,199900014427,52
8563320004                         ,62,1/6/2026,199900014441,52
8563320004                         ,62,3/6/2026,199900014502,52
8563320004                         ,62,1/6/2026,199900014428,52
8563320004                         ,62,1/6/2026,199900014432,52
8563320004                         ,62,1/6/2026,199900014437,52
8563320004                         ,62,1/6/2026,199900014425,52
8563320004                         ,62,1/6/2026,199900014431,52
8563320004                         ,62,3/6/2026,199900014507,52
8563320004                         ,62,1/6/2026,199900014430,52
8563320004                         ,62,1/6/2026,199900014436,52
8563320004                         ,62,3/6/2026,199900014506,52
8563320004                         ,62,1/6/2026,199900014442,52
8563320004                         ,62,3/6/2026,199900014499,52
8563320004                         ,62,3/6/2026,199900014501,52
8563320004                         ,62,1/6/2026,199900014438,52
8563320004                         ,62,1/6/2026,199900014439,52
8563320004                         ,62,3/6/2026,199900014504,52
8563320004                         ,62,1/6/2026,199900014433,52
8563410004                         ,60,26/5/2026,199900013895,52
8563410004                         ,62,26/5/2026,199900013896,15
8563420004                         ,60,26/5/2026,199900013891,37
8563420004                         ,60,3/6/2026,199900014508,15
8580210004                         ,60,28/5/2026,199900014101,80
8580210004                         ,60,28/5/2026,199900014103,80
8580210004                         ,60,28/5/2026,199900014100,80
8580210004                         ,60,28/5/2026,199900014102,80
8580220004                         ,60,28/5/2026,199900014107,80
8580220004                         ,60,28/5/2026,199900014105,80
8580220004                         ,60,28/5/2026,199900014106,80
8580220004                         ,60,28/5/2026,199900014108,80
8580310004                         ,60,29/5/2026,199900014258,80
8580320004                         ,60,29/5/2026,199900014260,80
8580410004                         ,01,11/11/2025,199900002000,56
8580410004                         ,50,8/2/2026,199900008365,16
8580410004                         ,60,28/5/2026,199900014089,40
8580410004                         ,62,22/4/2026,199900012430,56
8580420004                         ,01,11/11/2025,199900002003,56
8580420004                         ,50,8/2/2026,199900008370,16
8580420004                         ,60,28/5/2026,199900014091,40
8580420004                         ,62,28/5/2026,199900014090,13
8580420004                         ,62,16/5/2026,199900013241,43
8603210204                         ,60,23/5/2026,199900013760,56
8603210204                         ,60,23/5/2026,199900013754,56
8603210204                         ,60,26/5/2026,199900013905,56
8603210204                         ,60,23/5/2026,199900013758,56
8603210204                         ,60,23/5/2026,199900013759,56
8603210204                         ,60,23/5/2026,199900013751,56
8603210204                         ,60,23/5/2026,199900013761,56
8603210204                         ,60,23/5/2026,199900013755,56
8603210204                         ,60,23/5/2026,199900013753,56
8603210204                         ,60,23/5/2026,199900013756,56
8603210204                         ,60,23/5/2026,199900013750,56
8603210204                         ,60,23/5/2026,199900013749,56
8603210204                         ,60,23/5/2026,199900013752,56
8603210204                         ,62,2/6/2026,199900014467,56
8603210204                         ,62,2/6/2026,199900014466,56
8603210204                         ,62,23/5/2026,199900013757,56
8603220204                         ,60,23/5/2026,199900013765,56
8603220204                         ,60,23/5/2026,199900013764,56
8603220204                         ,60,23/5/2026,199900013766,56
8603220204                         ,60,23/5/2026,199900013771,56
8603220204                         ,60,23/5/2026,199900013773,56
8603220204                         ,60,23/5/2026,199900013774,56
8603220204                         ,60,23/5/2026,199900013772,56
8603220204                         ,60,23/5/2026,199900013767,56
8603220204                         ,60,23/5/2026,199900013762,56
8603220204                         ,60,23/5/2026,199900013770,56
8603220204                         ,60,23/5/2026,199900013777,56
8603220204                         ,60,23/5/2026,199900013763,56
8603220204                         ,60,23/5/2026,199900013769,56
8603220204                         ,62,23/5/2026,199900013778,56
8603220204                         ,62,23/5/2026,199900013768,56
8603220204                         ,62,23/5/2026,199900013779,56
8832310004                         ,60,29/5/2026,199900014186,56
8832310004                         ,60,29/5/2026,199900014184,56
8832310004                         ,60,29/5/2026,199900014185,56
8832310004                         ,60,29/5/2026,199900014168,34
8832310004                         ,60,12/5/2026,199900013012,22
8832310004                         ,62,29/5/2026,199900014176,56
8832320004                         ,60,29/5/2026,199900014224,56
8832320004                         ,60,29/5/2026,199900014225,56
8832320004                         ,60,29/5/2026,199900014205,56
8832320004                         ,60,29/5/2026,199900014192,56
8832410004                         ,60,21/4/2026,199900012197,56
8832410004                         ,60,21/4/2026,199900012315,56
8832410004                         ,60,21/4/2026,199900012195,56
8832410004                         ,60,21/4/2026,199900012192,56
8832410004                         ,60,24/4/2026,199900012519,56
8832410004                         ,62,24/4/2026,199900012522,16
8832410004                         ,62,16/5/2026,199900013249,32
8832410004                         ,62,21/4/2026,199900012281,32
8832410004                         ,62,16/5/2026,199900013250,56
8832410004                         ,62,21/4/2026,199900012222,47
8832410004                         ,98,22/12/2025,199900004608,47
8832420004                         ,60,21/4/2026,199900012202,56
8832420004                         ,60,21/4/2026,199900012282,56
8832420004                         ,60,21/4/2026,199900012284,36
8832420004                         ,60,22/12/2025,199900004609,20
8832420004                         ,60,21/4/2026,199900012318,56
8832420004                         ,60,21/4/2026,199900012204,56
8832420004                         ,62,21/4/2026,199900012221,20
8832420004                         ,62,16/5/2026,199900013251,30
8832420004                         ,62,22/4/2026,199900012427,56
8832420004                         ,62,21/4/2026,199900012283,56
8832420004                         ,62,21/4/2026,199900012295,56
8832420004                         ,99,31/5/2026,199900014351,10
8832420004                         ,99,31/5/2026,199900014350,4
8833310004                         ,50,16/5/2026,199900013255,9
8833310004                         ,60,21/4/2026,199900012320,56
8833310004                         ,62,4/6/2026,199900014598,56
8833310004                         ,62,4/6/2026,199900014601,56
8833310004                         ,62,4/6/2026,199900014600,56
8833310004                         ,62,4/6/2026,199900014597,56
8833310004                         ,62,4/6/2026,199900014599,56
8833310004                         ,62,4/6/2026,199900014596,56
8833320004                         ,50,16/5/2026,199900013256,8
8833320004                         ,60,21/4/2026,199900012319,56
8833320004                         ,62,4/6/2026,199900014594,56
8833320004                         ,62,4/6/2026,199900014593,56
8833320004                         ,62,4/6/2026,199900014595,56
8833320004                         ,62,4/6/2026,199900014591,56
8833320004                         ,62,4/6/2026,199900014589,56
8833320004                         ,62,4/6/2026,199900014586,56
8833320004                         ,62,9/6/2026,199900014747,56
8833320004                         ,62,4/6/2026,199900014587,56
8833320004                         ,62,9/6/2026,199900014746,56
8833320004                         ,62,4/6/2026,199900014588,56
8833320004                         ,62,4/6/2026,199900014590,56
8833320004                         ,62,4/6/2026,199900014592,56
8833320004                         ,62,4/6/2026,199900014585,56
8833410004                         ,01,21/11/2025,199900002310,56
8833410004                         ,60,21/4/2026,199900012128,56
8833410004                         ,60,21/4/2026,199900012133,56
8833410004                         ,60,21/4/2026,199900012124,56
8833410004                         ,60,21/4/2026,199900012125,56
8833410004                         ,60,21/4/2026,199900012153,56
8833410004                         ,62,21/4/2026,199900012246,4
8833410004                         ,98,21/11/2025,199900002305,56
8833410004                         ,98,27/11/2025,199900002695,184
8833410004                         ,98,27/11/2025,199900002694,184
8833410004                         ,98,27/11/2025,199900002696,240
8833410004                         ,98,22/3/2026,199900010555,56
8833420004                         ,01,21/11/2025,199900002311,56
8833420004                         ,60,21/4/2026,199900012134,56
8833420004                         ,60,21/4/2026,199900012136,56
8833420004                         ,60,21/4/2026,199900012147,56
8833420004                         ,60,21/4/2026,199900012143,56
8833420004                         ,60,21/4/2026,199900012142,56
8833420004                         ,98,17/12/2025,199900003887,52
8835210004                         ,60,22/4/2026,199900012411,16
8835210004                         ,60,29/5/2026,199900014316,75
8835210004                         ,60,29/5/2026,199900014314,59
8835210004                         ,60,29/5/2026,199900014315,75
8835210004                         ,62,30/5/2026,199900014336,45
8835220004                         ,01,22/12/2025,199900004611,10
8835220004                         ,60,29/5/2026,199900014322,75
8835220004                         ,60,29/5/2026,199900014323,75
8835220004                         ,60,29/5/2026,199900014321,25
8835220004                         ,60,22/4/2026,199900012412,40
8835220004                         ,62,30/5/2026,199900014337,55
8835310004                         ,01,18/3/2026,199900010116,75
8835310004                         ,01,14/3/2026,199900009888,75
8835310004                         ,01,22/5/2026,199900013703,75
8835310004                         ,01,14/3/2026,199900009889,75
8835310004                         ,01,14/5/2026,199900013131,75
8835310004                         ,01,22/5/2026,199900013699,75
8835310004                         ,01,12/2/2026,199900008551,75
8835310004                         ,01,22/5/2026,199900013702,75
8835310004                         ,01,12/2/2026,199900008555,75
8835310004                         ,01,18/5/2026,199900013350,75
8835310004                         ,01,18/3/2026,199900010118,75
8835310004                         ,01,29/3/2026,199900011108,75
8835310004                         ,01,29/3/2026,199900011109,75
8835310004                         ,01,14/3/2026,199900009886,75
8835310004                         ,01,14/3/2026,199900009882,75
8835310004                         ,01,19/3/2026,199900010121,75
8835310004                         ,01,12/2/2026,199900008546,75
8835310004                         ,01,14/3/2026,199900009883,75
8835310004                         ,01,22/5/2026,199900013698,75
8835310004                         ,01,22/5/2026,199900013701,75
8835310004                         ,01,20/3/2026,199900009881,75
8835310004                         ,01,18/3/2026,199900010115,75
8835310004                         ,01,25/2/2026,199900008671,75
8835310004                         ,01,18/5/2026,199900013351,75
8835310004                         ,50,18/5/2026,199900013345,75
8835310004                         ,60,8/5/2026,199900012807,75
8835310004                         ,60,18/3/2026,199900010117,75
8835310004                         ,60,13/5/2026,199900013049,75
8835310004                         ,60,13/5/2026,199900013057,75
8835310004                         ,60,22/4/2026,199900012367,75
8835310004                         ,60,22/4/2026,199900012366,75
8835310004                         ,60,8/5/2026,199900012814,75
8835310004                         ,60,13/5/2026,199900013055,75
8835310004                         ,60,29/4/2026,199900012596,75
8835310004                         ,60,8/5/2026,199900012889,51
8835310004                         ,60,8/5/2026,199900012813,75
8835310004                         ,60,8/5/2026,199900012811,75
8835310004                         ,60,8/5/2026,199900012809,75
8835310004                         ,60,8/5/2026,199900012806,75
8835310004                         ,60,13/5/2026,199900013056,75
8835310004                         ,60,22/4/2026,199900012413,75
8835310004                         ,60,12/5/2026,199900013014,75
8835310004                         ,60,8/5/2026,199900012810,75
8835310004                         ,60,22/4/2026,199900012337,24
8835310004                         ,60,13/5/2026,199900013058,75
8835310004                         ,60,13/5/2026,199900013053,75
8835310004                         ,60,12/5/2026,199900013013,75
8835310004                         ,60,8/5/2026,199900012805,75
8835310004                         ,60,8/5/2026,199900012808,75
8835310004                         ,62,27/5/2026,199900014012,75
8835310004                         ,62,9/6/2026,199900014736,75
8835310004                         ,62,11/6/2026,199900015004,75
8835310004                         ,62,10/6/2026,199900014940,75
8835310004                         ,62,10/6/2026,199900014946,75
8835310004                         ,62,9/6/2026,199900014723,75
8835310004                         ,62,11/6/2026,199900015000,75
8835310004                         ,62,27/5/2026,199900014013,75
8835310004                         ,62,9/6/2026,199900014742,75
8835310004                         ,62,11/6/2026,199900014995,75
8835310004                         ,62,11/6/2026,199900014991,75
8835310004                         ,62,9/6/2026,199900014725,75
8835310004                         ,62,2/6/2026,199900014469,75
8835310004                         ,62,11/6/2026,199900014998,75
8835310004                         ,62,9/6/2026,199900014741,75
8835310004                         ,62,11/6/2026,199900014997,75
8835310004                         ,62,11/6/2026,199900014992,75
8835310004                         ,62,9/6/2026,199900014738,75
8835310004                         ,62,11/6/2026,199900014987,75
8835310004                         ,62,11/6/2026,199900014989,75
8835310004                         ,62,9/6/2026,199900014739,75
8835310004                         ,62,9/6/2026,199900014729,75
8835310004                         ,62,11/6/2026,199900014996,75
8835310004                         ,62,9/6/2026,199900014726,75
8835310004                         ,62,10/6/2026,199900014941,75
8835310004                         ,62,11/6/2026,199900015002,75
8835310004                         ,62,11/6/2026,199900015003,75
8835310004                         ,62,10/6/2026,199900014943,75
8835310004                         ,62,9/6/2026,199900014745,75
8835310004                         ,62,9/6/2026,199900014731,75
8835310004                         ,62,11/6/2026,199900014994,75
8835310004                         ,62,10/6/2026,199900014939,75
8835310004                         ,62,9/6/2026,199900014730,75
8835310004                         ,62,9/6/2026,199900014740,75
8835310004                         ,62,9/6/2026,199900014727,75
8835310004                         ,62,11/6/2026,199900014999,75
8835310004                         ,62,11/6/2026,199900014985,75
8835310004                         ,62,10/6/2026,199900014944,75
8835310004                         ,62,9/6/2026,199900014744,75
8835310004                         ,62,9/6/2026,199900014737,75
8835310004                         ,62,11/6/2026,199900015001,75
8835310004                         ,62,11/6/2026,199900014993,75
8835310004                         ,62,11/6/2026,199900014984,75
8835310004                         ,62,9/6/2026,199900014722,75
8835310004                         ,62,11/6/2026,199900014990,75
8835310004                         ,62,9/6/2026,199900014743,75
8835310004                         ,62,9/6/2026,199900014735,75
8835310004                         ,62,9/6/2026,199900014734,75
8835310004                         ,62,9/6/2026,199900014724,75
8835310004                         ,62,11/6/2026,199900014986,75
8835310004                         ,62,11/6/2026,199900014988,75
8835310004                         ,62,9/6/2026,199900014728,75
8835310004                         ,62,9/6/2026,199900014733,75
8835310004                         ,62,10/6/2026,199900014942,75
8835310004                         ,62,10/6/2026,199900014945,75
8835310004                         ,62,9/6/2026,199900014732,75
8835320004                         ,01,22/5/2026,199900013706,75
8835320004                         ,01,14/3/2026,199900009909,75
8835320004                         ,01,22/5/2026,199900013704,75
8835320004                         ,01,29/3/2026,199900011113,75
8835320004                         ,01,18/5/2026,199900013353,75
8835320004                         ,01,25/2/2026,199900008700,75
8835320004                         ,01,18/3/2026,199900010130,75
8835320004                         ,01,22/5/2026,199900013708,75
8835320004                         ,01,23/1/2026,199900007079,75
8835320004                         ,01,22/5/2026,199900013707,75
8835320004                         ,01,29/4/2026,199900012630,5
8835320004                         ,01,14/3/2026,199900009902,75
8835320004                         ,01,14/3/2026,199900009907,75
8835320004                         ,01,12/2/2026,199900008562,75
8835320004                         ,01,14/3/2026,199900009903,75
8835320004                         ,01,18/3/2026,199900010129,75
8835320004                         ,01,13/5/2026,199900013046,75
8835320004                         ,01,13/5/2026,199900013047,75
8835320004                         ,01,12/2/2026,199900008561,75
8835320004                         ,01,14/3/2026,199900009906,75
8835320004                         ,01,29/3/2026,199900011112,75
8835320004                         ,01,20/3/2026,199900009901,75
8835320004                         ,01,22/5/2026,199900013705,75
8835320004                         ,50,18/5/2026,199900013358,75
8835320004                         ,60,8/5/2026,199900012823,75
8835320004                         ,60,8/5/2026,199900012817,75
8835320004                         ,60,22/4/2026,199900012389,75
8835320004                         ,60,12/5/2026,199900013022,75
8835320004                         ,60,12/5/2026,199900013023,75
8835320004                         ,60,8/5/2026,199900012818,75
8835320004                         ,60,8/5/2026,199900012821,75
8835320004                         ,60,29/4/2026,199900012599,70
8835320004                         ,60,18/3/2026,199900010131,75
8835320004                         ,60,22/4/2026,199900012408,75
8835320004                         ,60,8/5/2026,199900012819,75
8835320004                         ,60,13/5/2026,199900013042,75
8835320004                         ,60,8/5/2026,199900012825,75
8835320004                         ,60,12/5/2026,199900013021,75
8835320004                         ,60,12/5/2026,199900013018,5
8835320004                         ,60,13/5/2026,199900013037,75
8835320004                         ,60,22/4/2026,199900012388,75
8835320004                         ,60,8/5/2026,199900012820,75
8835320004                         ,60,8/5/2026,199900012890,61
8835320004                         ,60,22/4/2026,199900012338,14
8835320004                         ,60,8/5/2026,199900012826,75
8835320004                         ,60,8/5/2026,199900012891,75
8835320004                         ,60,12/5/2026,199900013019,75
8835320004                         ,60,12/5/2026,199900013020,75
8835320004                         ,60,13/5/2026,199900013036,70
8835320004                         ,60,13/5/2026,199900013038,75
8835320004                         ,60,8/5/2026,199900012822,75
8835320004                         ,62,9/6/2026,199900014696,75
8835320004                         ,62,10/6/2026,199900014931,75
8835320004                         ,62,9/6/2026,199900014701,75
8835320004                         ,62,9/6/2026,199900014707,75
8835320004                         ,62,9/6/2026,199900014709,75
8835320004                         ,62,9/6/2026,199900014718,75
8835320004                         ,62,9/6/2026,199900014697,75
8835320004                         ,62,9/6/2026,199900014700,75
8835320004                         ,62,10/6/2026,199900014938,75
8835320004                         ,62,11/6/2026,199900015006,75
8835320004                         ,62,10/6/2026,199900014936,75
8835320004                         ,62,9/6/2026,199900014714,75
8835320004                         ,62,2/6/2026,199900014468,75
8835320004                         ,62,11/6/2026,199900015008,75
8835320004                         ,62,9/6/2026,199900014705,75
8835320004                         ,62,9/6/2026,199900014713,75
8835320004                         ,62,11/6/2026,199900015007,75
8835320004                         ,62,9/6/2026,199900014699,75
8835320004                         ,62,9/6/2026,199900014719,75
8835320004                         ,62,10/6/2026,199900014937,75
8835320004                         ,62,10/6/2026,199900014932,75
8835320004                         ,62,9/6/2026,199900014712,75
8835320004                         ,62,9/6/2026,199900014721,75
8835320004                         ,62,9/6/2026,199900014704,75
8835320004                         ,62,9/6/2026,199900014716,75
8835320004                         ,62,9/6/2026,199900014703,75
8835320004                         ,62,10/6/2026,199900014933,75
8835320004                         ,62,11/6/2026,199900015005,75
8835320004                         ,62,9/6/2026,199900014715,75
8835320004                         ,62,9/6/2026,199900014717,75
8835320004                         ,62,10/6/2026,199900014935,75
8835320004                         ,62,9/6/2026,199900014698,75
8835320004                         ,62,9/6/2026,199900014702,75
8835320004                         ,62,9/6/2026,199900014720,75
8835320004                         ,62,9/6/2026,199900014710,75
8835320004                         ,62,9/6/2026,199900014711,75
8835320004                         ,62,9/6/2026,199900014706,75
8835320004                         ,62,10/6/2026,199900014934,75
8835320004                         ,62,9/6/2026,199900014708,75
8836210004                         ,60,24/4/2026,199900012524,70
8836210004                         ,60,24/4/2026,199900012526,70
8836210004                         ,60,22/4/2026,199900012461,70
8836210004                         ,60,24/4/2026,199900012525,70
8836210004                         ,60,24/4/2026,199900012528,70
8836210004                         ,62,24/4/2026,199900012502,30
8836210004                         ,62,21/4/2026,199900012291,70
8836210004                         ,62,21/4/2026,199900012293,40
8836220004                         ,60,24/4/2026,199900012533,70
8836220004                         ,60,24/4/2026,199900012531,70
8836220004                         ,60,24/4/2026,199900012529,70
8836220004                         ,60,22/4/2026,199900012462,70
8836220004                         ,60,24/4/2026,199900012532,70
8836220004                         ,62,24/4/2026,199900012501,43
8836310004                         ,62,4/6/2026,199900014638,70
8836310004                         ,62,4/6/2026,199900014637,70
8836310004                         ,62,4/6/2026,199900014631,70
8836310004                         ,62,4/6/2026,199900014630,70
8836310004                         ,62,4/6/2026,199900014626,70
8836310004                         ,62,4/6/2026,199900014639,70
8836310004                         ,62,4/6/2026,199900014628,70
8836310004                         ,62,4/6/2026,199900014624,70
8836310004                         ,62,4/6/2026,199900014640,70
8836310004                         ,62,4/6/2026,199900014623,70
8836310004                         ,62,4/6/2026,199900014634,70
8836310004                         ,62,4/6/2026,199900014629,70
8836310004                         ,62,4/6/2026,199900014636,70
8836310004                         ,62,4/6/2026,199900014625,70
8836310004                         ,62,4/6/2026,199900014632,70
8836310004                         ,62,4/6/2026,199900014627,70
8836310004                         ,62,4/6/2026,199900014635,70
8836310004                         ,62,30/5/2026,199900014334,70
8836310004                         ,62,4/6/2026,199900014641,70
8836310004                         ,62,4/6/2026,199900014622,70
8836310004                         ,62,4/6/2026,199900014633,70
8836320004                         ,62,4/6/2026,199900014579,70
8836320004                         ,62,4/6/2026,199900014573,70
8836320004                         ,62,4/6/2026,199900014574,70
8836320004                         ,62,4/6/2026,199900014582,70
8836320004                         ,62,4/6/2026,199900014568,70
8836320004                         ,62,4/6/2026,199900014570,70
8836320004                         ,62,4/6/2026,199900014581,70
8836320004                         ,62,4/6/2026,199900014544,15
8836320004                         ,62,4/6/2026,199900014583,70
8836320004                         ,62,4/6/2026,199900014565,70
8836320004                         ,62,4/6/2026,199900014572,70
8836320004                         ,62,4/6/2026,199900014580,70
8836320004                         ,62,4/6/2026,199900014576,70
8836320004                         ,62,4/6/2026,199900014571,70
8836320004                         ,62,4/6/2026,199900014575,70
8836320004                         ,62,4/6/2026,199900014567,70
8836320004                         ,62,4/6/2026,199900014578,70
8836320004                         ,62,4/6/2026,199900014566,70
8836320004                         ,62,30/5/2026,199900014335,55
8836320004                         ,62,4/6/2026,199900014584,70
8836320004                         ,62,4/6/2026,199900014577,70
8836320004                         ,62,4/6/2026,199900014569,70
8838210004                         ,60,27/5/2026,199900013936,55
8838210004                         ,60,27/5/2026,199900013947,55
8838210004                         ,60,27/5/2026,199900013944,55
8838210004                         ,60,27/5/2026,199900013946,55
8838210004                         ,62,27/5/2026,199900013967,18
8838220004                         ,50,24/4/2026,199900012516,30
8838220004                         ,60,27/5/2026,199900013950,55
8838220004                         ,60,27/5/2026,199900013963,55
8838220004                         ,60,27/5/2026,199900013960,55
8838220004                         ,60,27/5/2026,199900013958,55
8838220004                         ,60,27/5/2026,199900013961,55
8838220004                         ,62,27/5/2026,199900013968,15
8838220004                         ,62,27/5/2026,199900013966,55
8838310004                         ,50,14/1/2026,199900005979,55
8838310004                         ,60,9/4/2026,199900011337,55
8838310004                         ,60,9/4/2026,199900011338,55
8838310004                         ,60,8/4/2026,199900011322,55
8838310004                         ,60,8/4/2026,199900011340,55
8838310004                         ,60,8/4/2026,199900011321,55
8838320004                         ,50,21/4/2026,199900012233,55
8838320004                         ,60,8/4/2026,199900011383,55
8838320004                         ,60,8/4/2026,199900011364,55
8838320004                         ,60,9/4/2026,199900011361,55
8838320004                         ,60,8/4/2026,199900011382,55
8838320004                         ,60,9/4/2026,199900011362,55
8838320004                         ,62,27/5/2026,199900013972,55
8839210004                         ,60,22/4/2026,199900012340,4
8839210004                         ,60,14/5/2026,199900013134,46
8839210004                         ,98,8/2/2026,199900008406,8
8839220004                         ,60,14/5/2026,199900013135,50
8839310004                         ,01,16/5/2026,199900013264,50
8839310004                         ,01,16/5/2026,199900013263,17
8839310004                         ,01,21/4/2026,199900012296,33
8839310004                         ,62,27/5/2026,199900014008,50
8839310004                         ,62,27/5/2026,199900014002,50
8839310004                         ,62,27/5/2026,199900014004,50
8839310004                         ,62,27/5/2026,199900014009,50
8839310004                         ,62,27/5/2026,199900014001,50
8839310004                         ,62,27/5/2026,199900014011,50
8839310004                         ,62,27/5/2026,199900014007,50
8839310004                         ,62,27/5/2026,199900014010,50
8839310004                         ,62,27/5/2026,199900013998,36
8839310004                         ,62,27/5/2026,199900013981,14
8839310004                         ,62,27/5/2026,199900014005,50
8839310004                         ,62,27/5/2026,199900014003,50
8839310004                         ,62,27/5/2026,199900013999,50
8839310004                         ,62,27/5/2026,199900014000,50
8839310004                         ,62,27/5/2026,199900014006,50
8839320004                         ,60,4/5/2026,199900012743,50
8839320004                         ,60,4/5/2026,199900012746,50
8839320004                         ,62,11/6/2026,199900014763,50
8839320004                         ,62,11/6/2026,199900014764,50
8839320004                         ,62,4/5/2026,199900012744,50
8839320004                         ,62,11/6/2026,199900014760,50
8839320004                         ,62,11/6/2026,199900014759,50
8839320004                         ,62,11/6/2026,199900014765,50
8839320004                         ,62,11/6/2026,199900014762,50
8839320004                         ,62,11/6/2026,199900014761,50
8860210104                         ,01,31/12/2025,199900005181,56
8860210104                         ,01,24/4/2026,199900012507,4
8860210104                         ,01,15/1/2026,199900006075,12
8860210104                         ,01,31/12/2025,199900005179,56
8860210104                         ,01,8/2/2026,199900008410,56
8860210104                         ,01,8/4/2026,199900011484,56
8860210104                         ,01,31/12/2025,199900005180,56
8860210104                         ,01,21/4/2026,199900012289,56
8860210104                         ,60,19/5/2026,199900013462,56
8860210104                         ,60,19/5/2026,199900013455,40
8860210104                         ,60,19/5/2026,199900013464,56
8860210104                         ,60,19/5/2026,199900013459,56
8860210104                         ,60,19/5/2026,199900013460,56
8860210104                         ,60,19/5/2026,199900013463,56
8860210104                         ,60,19/5/2026,199900013457,56
8860210104                         ,60,19/5/2026,199900013465,56
8860210104                         ,60,19/5/2026,199900013456,56
8860210104                         ,60,19/5/2026,199900013458,56
8860210104                         ,60,19/5/2026,199900013466,56
8860210104                         ,60,19/5/2026,199900013461,56
8860220104                         ,01,8/2/2026,199900008411,35
8860220104                         ,01,15/1/2026,199900006076,40
8860220104                         ,01,31/12/2025,199900005189,56
8860220104                         ,01,8/4/2026,199900011488,56
8860220104                         ,01,21/4/2026,199900012290,43
8860220104                         ,01,31/12/2025,199900005188,56
8860220104                         ,01,31/12/2025,199900005187,56
8860220104                         ,50,24/4/2026,199900012508,56
8860220104                         ,60,19/5/2026,199900013469,16
8860220104                         ,60,19/5/2026,199900013551,56
8860220104                         ,60,19/5/2026,199900013546,56
8860220104                         ,60,19/5/2026,199900013544,56
8860220104                         ,60,19/5/2026,199900013549,56
8860220104                         ,60,19/5/2026,199900013545,56
8860220104                         ,60,19/5/2026,199900013543,56
8860220104                         ,60,19/5/2026,199900013528,13
8860220104                         ,60,19/5/2026,199900013542,56
8860220104                         ,60,19/5/2026,199900013468,21
8860220104                         ,60,19/5/2026,199900013547,56
8860220104                         ,60,19/5/2026,199900013550,56
8860220104                         ,60,19/5/2026,199900013552,56
8860220104                         ,60,19/5/2026,199900013548,56
8860220104                         ,62,19/5/2026,199900013541,56
8861710004                         ,60,26/5/2026,199900013876,56
8861710004                         ,60,26/5/2026,199900013874,56
8861710004                         ,60,26/5/2026,199900013875,56
8861710004                         ,60,26/5/2026,199900013878,56
8861710004                         ,60,26/5/2026,199900013877,56
8861710004                         ,60,26/5/2026,199900013872,56
8861710004                         ,60,26/5/2026,199900013873,56
8861720004                         ,60,26/5/2026,199900013884,56
8861720004                         ,60,26/5/2026,199900013885,56
8861720004                         ,60,26/5/2026,199900013880,56
8861720004                         ,60,26/5/2026,199900013883,56
8861720004                         ,60,26/5/2026,199900013881,56
8861720004                         ,60,26/5/2026,199900013879,56
8861720004                         ,60,26/5/2026,199900013882,56
8863410204                         ,01,11/11/2025,199900002092,12
8863410204                         ,01,11/11/2025,199900002095,12
8863410204                         ,01,11/11/2025,199900002090,12
8863410204                         ,01,11/11/2025,199900002094,12
8863410204                         ,01,11/11/2025,199900002099,12
8863410204                         ,01,10/4/2026,199900011630,4
8863410204                         ,01,11/11/2025,199900002093,12
8863410204                         ,01,9/4/2026,199900011493,4
8863410204                         ,01,11/11/2025,199900002111,12
8863410204                         ,01,11/11/2025,199900002107,12
8863410204                         ,01,19/5/2026,199900013453,4
8863410204                         ,01,13/1/2026,199900005849,56
8863410204                         ,01,11/11/2025,199900002087,12
8863410204                         ,01,10/4/2026,199900011654,4
8863410204                         ,01,11/11/2025,199900002108,12
8863410204                         ,01,11/11/2025,199900002106,12
8863410204                         ,01,11/11/2025,199900002028,68
8863410204                         ,01,13/1/2026,199900005843,56
8863410204                         ,01,11/11/2025,199900002110,12
8863410204                         ,01,10/4/2026,199900011650,4
8863410204                         ,01,10/4/2026,199900011649,4
8863410204                         ,01,19/5/2026,199900013454,4
8863410204                         ,01,11/11/2025,199900002086,12
